1260	0.201	0.819	0.369	0.480
1270	0.213	0.803	0.386	0.455
1280	0.189	0.853	0.363	0.479
1290	0.196	0.830	0.373	0.475
eigenvalues:  tensor([19.1318, 14.5117])
1300	0.188	0.844	0.368	0.478
1310	0.207	0.811	0.385	0.467
1320	0.207	0.812	0.384	0.462
1330	0.204	0.817	0.380	0.464
1340	0.190	0.849	0.365	0.481
1350	0.214	0.805	0.382	0.453
1360	0.187	0.845	0.372	0.477
1370	0.186	0.853	0.376	0.469
1380	0.215	0.788	0.393	0.451
1390	0.219	0.797	0.383	0.458
eigenvalues:  tensor([16.5634, 15.0479])
1400	0.187	0.846	0.373	0.487
1410	0.193	0.833	0.377	0.475
1420	0.196	0.824	0.384	0.469
1430	0.188	0.846	0.378	0.470
1440	0.177	0.879	0.370	0.477
1450	0.217	0.783	0.398	0.434
1460	0.175	0.870	0.372	0.479
1470	0.189	0.835	0.386	0.460
1480	0.196	0.832	0.385	0.456
1490	0.180	0.866	0.376	0.481
eigenvalues:  tensor([27.8699, 20.1022])
1500	0.208	0.807	0.396	0.440
1510	0.200	0.819	0.393	0.468
1520	0.190	0.839	0.385	0.465
1530	0.179	0.863	0.381	0.471
1540	0.184	0.851	0.387	0.464
1550	0.177	0.864	0.382	0.467
1560	0.181	0.857	0.386	0.457
1570	0.169	0.881	0.374	0.479
1580	0.184	0.842	0.391	0.479
1590	0.182	0.847	0.384	0.469
eigenvalues:  tensor([19.3143, 18.1604])
1600	0.171	0.871	0.384	0.476
1610	0.179	0.848	0.385	0.468
1620	0.163	0.887	0.375	0.486
1630	0.174	0.865	0.384	0.473
1640	0.180	0.851	0.387	0.463
1650	0.164	0.895	0.374	0.480
1660	0.185	0.837	0.400	0.458
1670	0.168	0.887	0.380	0.473
1680	0.171	0.874	0.383	0.473
1690	0.174	0.873	0.382	0.472
eigenvalues:  tensor([25.1819, 13.0993])
1700	0.172	0.873	0.379	0.475
1710	0.176	0.857	0.387	0.467
1720	0.158	0.899	0.375	0.477
1730	0.170	0.878	0.385	0.465
1740	0.175	0.874	0.389	0.465
1750	0.176	0.868	0.391	0.456
1760	0.172	0.877	0.389	0.465
1770	0.157	0.896	0.381	0.481
1780	0.178	0.861	0.392	0.452
1790	0.164	0.880	0.384	0.477
eigenvalues:  tensor([25.7559, 18.8023])
1800	0.187	0.852	0.404	0.436
1810	0.165	0.882	0.388	0.463
1820	0.188	0.843	0.404	0.448
1830	0.189	0.847	0.406	0.441
Traceback (most recent call last):
  File "src/gd.py", line 126, in <module>
    seed=args.seed,device_id=args.device_id)
  File "src/gd.py", line 58, in main
    store_singular_values(network, singular_value_storage)
  File "/egr/research-slim/ghoshavr/edge-of-stability/src/utilities.py", line 242, in store_singular_values
    u, s, v = torch.svd(layer.weight.data)
torch._C._LinAlgError: linalg.svd: The algorithm failed to converge because the input matrix is ill-conditioned or has too many repeated singular values (error code: 199).
