560	0.310	0.574	0.336	0.502
570	0.309	0.579	0.336	0.507
580	0.310	0.568	0.338	0.503
590	0.310	0.568	0.338	0.501
eigenvalues:  tensor([16.0153, 15.0751])
600	0.307	0.573	0.336	0.506
610	0.311	0.566	0.340	0.506
620	0.305	0.582	0.334	0.509
630	0.307	0.577	0.336	0.506
640	0.306	0.580	0.336	0.507
650	0.306	0.579	0.337	0.503
660	0.304	0.586	0.336	0.509
670	0.303	0.588	0.335	0.513
680	0.302	0.580	0.334	0.510
690	0.304	0.582	0.336	0.509
eigenvalues:  tensor([16.6049, 16.0627])
700	0.302	0.586	0.335	0.507
710	0.299	0.592	0.333	0.511
720	0.302	0.583	0.337	0.504
730	0.298	0.598	0.333	0.510
740	0.303	0.582	0.338	0.500
750	0.299	0.588	0.334	0.511
760	0.299	0.590	0.334	0.508
770	0.297	0.600	0.333	0.513
780	0.294	0.604	0.332	0.516
790	0.299	0.597	0.336	0.507
eigenvalues:  tensor([16.5305, 15.4540])
800	0.294	0.605	0.331	0.515
810	0.296	0.598	0.334	0.512
820	0.298	0.598	0.335	0.505
830	0.295	0.609	0.334	0.515
840	0.297	0.602	0.335	0.511
850	0.297	0.591	0.336	0.503
860	0.293	0.605	0.332	0.516
870	0.291	0.613	0.331	0.516
880	0.294	0.605	0.335	0.507
890	0.289	0.609	0.331	0.515
eigenvalues:  tensor([16.3988, 16.2015])
900	0.291	0.607	0.332	0.513
910	0.292	0.611	0.333	0.510
920	0.288	0.616	0.330	0.520
930	0.288	0.614	0.331	0.513
940	0.287	0.616	0.331	0.520
950	0.288	0.619	0.331	0.520
960	0.292	0.607	0.335	0.511
970	0.288	0.616	0.332	0.516
980	0.284	0.630	0.329	0.521
990	0.286	0.620	0.332	0.515
eigenvalues:  tensor([17.8984, 17.3395])
1000	0.284	0.623	0.330	0.521
1010	0.282	0.625	0.330	0.519
1020	0.285	0.627	0.333	0.515
1030	0.287	0.616	0.334	0.513
1040	0.294	0.608	0.341	0.502
1050	0.283	0.623	0.330	0.520
1060	0.283	0.623	0.331	0.519
1070	0.282	0.634	0.331	0.519
1080	0.282	0.639	0.331	0.522
1090	0.281	0.631	0.330	0.520
eigenvalues:  tensor([16.7841, 16.2394])
1100	0.280	0.637	0.330	0.520
1110	0.278	0.641	0.329	0.516
1120	0.282	0.628	0.332	0.510
1130	0.277	0.634	0.329	0.519
1140	0.278	0.636	0.330	0.520
1150	0.278	0.638	0.329	0.521
1160	0.278	0.635	0.331	0.516
1170	0.279	0.633	0.331	0.522
1180	0.278	0.640	0.329	0.523
1190	0.281	0.639	0.334	0.511
eigenvalues:  tensor([17.2800, 16.6933])
1200	0.276	0.643	0.330	0.520
1210	0.273	0.652	0.327	0.525
1220	0.276	0.646	0.330	0.519
1230	0.275	0.639	0.330	0.520
1240	0.281	0.633	0.336	0.512
1250	0.271	0.654	0.327	0.525
1260	0.278	0.644	0.334	0.515
1270	0.276	0.643	0.332	0.516
1280	0.273	0.649	0.332	0.513
1290	0.271	0.654	0.329	0.522
eigenvalues:  tensor([18.5047, 17.6225])
1300	0.276	0.641	0.334	0.514
1310	0.275	0.648	0.335	0.510
1320	0.282	0.634	0.339	0.498
1330	0.281	0.636	0.339	0.504
1340	0.270	0.659	0.329	0.525
1350	0.276	0.655	0.335	0.518
1360	0.270	0.655	0.331	0.515
1370	0.270	0.655	0.331	0.519
1380	0.279	0.640	0.340	0.500
1390	0.271	0.652	0.333	0.513
eigenvalues:  tensor([18.9067, 18.0552])
1400	0.269	0.655	0.330	0.522
1410	0.269	0.658	0.332	0.513
1420	0.268	0.665	0.331	0.516
1430	0.267	0.664	0.331	0.521
1440	0.263	0.675	0.327	0.528
1450	0.264	0.670	0.330	0.519
1460	0.262	0.674	0.327	0.526
1470	0.271	0.664	0.334	0.508
1480	0.269	0.660	0.332	0.519
1490	0.269	0.657	0.335	0.513
eigenvalues:  tensor([21.3244, 21.1043])
1500	0.264	0.672	0.331	0.519
1510	0.269	0.658	0.335	0.512
1520	0.265	0.670	0.333	0.511
1530	0.261	0.680	0.329	0.524
1540	0.260	0.682	0.328	0.524
1550	0.259	0.680	0.329	0.519
1560	0.261	0.673	0.330	0.525
1570	0.267	0.664	0.335	0.512
1580	0.266	0.664	0.334	0.513
1590	0.263	0.671	0.334	0.519
eigenvalues:  tensor([18.6224, 17.5497])
1600	0.255	0.688	0.326	0.526
1610	0.260	0.679	0.332	0.519
1620	0.262	0.671	0.333	0.516
1630	0.276	0.642	0.346	0.495
1640	0.252	0.691	0.325	0.527
1650	0.257	0.689	0.330	0.524
1660	0.258	0.682	0.331	0.517
1670	0.267	0.663	0.337	0.511
1680	0.263	0.683	0.334	0.520
1690	0.272	0.658	0.342	0.498
eigenvalues:  tensor([19.1986, 16.0011])
1700	0.256	0.687	0.329	0.520
1710	0.252	0.695	0.328	0.523
1720	0.276	0.646	0.347	0.497
1730	0.258	0.682	0.334	0.510
1740	0.251	0.695	0.329	0.522
1750	0.250	0.699	0.327	0.527
1760	0.251	0.699	0.328	0.518
1770	0.255	0.693	0.332	0.516
1780	0.250	0.699	0.328	0.526
1790	0.257	0.683	0.336	0.512
eigenvalues:  tensor([18.3658, 17.6563])
1800	0.264	0.671	0.338	0.508
1810	0.253	0.690	0.330	0.523
1820	0.256	0.692	0.334	0.518
1830	0.254	0.694	0.332	0.518
1840	0.252	0.704	0.330	0.524
1850	0.259	0.684	0.339	0.508
1860	0.261	0.673	0.340	0.502
1870	0.252	0.693	0.335	0.510
1880	0.247	0.698	0.330	0.521
1890	0.247	0.702	0.330	0.523
eigenvalues:  tensor([22.8482, 19.0352])
1900	0.244	0.708	0.328	0.527
1910	0.254	0.693	0.335	0.521
1920	0.263	0.673	0.343	0.506
1930	0.244	0.719	0.326	0.525
1940	0.248	0.708	0.331	0.519
1950	0.244	0.718	0.328	0.524
1960	0.250	0.703	0.334	0.516
1970	0.250	0.701	0.334	0.520
1980	0.247	0.706	0.331	0.516
1990	0.247	0.703	0.334	0.515
eigenvalues:  tensor([21.6157, 19.4457])
2000	0.252	0.683	0.337	0.509
2010	0.246	0.695	0.335	0.516
2020	0.244	0.708	0.330	0.523
2030	0.248	0.698	0.333	0.515
2040	0.245	0.709	0.332	0.520
2050	0.251	0.701	0.337	0.516
2060	0.248	0.694	0.335	0.515
2070	0.245	0.709	0.332	0.518
2080	0.237	0.723	0.327	0.527
2090	0.256	0.685	0.344	0.496
eigenvalues:  tensor([20.3969, 19.0683])
2100	0.246	0.704	0.335	0.521
2110	0.245	0.706	0.332	0.524
2120	0.252	0.695	0.339	0.507
2130	0.236	0.727	0.327	0.527
2140	0.239	0.720	0.330	0.522
2150	0.237	0.725	0.329	0.523
2160	0.243	0.706	0.334	0.518
2170	0.238	0.718	0.331	0.524
2180	0.235	0.731	0.329	0.525
2190	0.240	0.713	0.334	0.518
eigenvalues:  tensor([19.3310, 19.0495])
2200	0.243	0.712	0.335	0.513
2210	0.242	0.716	0.334	0.515
2220	0.240	0.725	0.335	0.516
2230	0.240	0.719	0.334	0.517
2240	0.241	0.721	0.334	0.515
2250	0.247	0.702	0.337	0.515
2260	0.247	0.705	0.338	0.507
2270	0.234	0.736	0.331	0.524
2280	0.235	0.732	0.331	0.524
2290	0.230	0.741	0.327	0.527
eigenvalues:  tensor([24.7848, 18.8700])
2300	0.240	0.719	0.337	0.516
2310	0.264	0.678	0.350	0.491
2320	0.234	0.724	0.331	0.523
2330	0.231	0.733	0.329	0.526
2340	0.235	0.726	0.332	0.517
2350	0.294	0.647	0.383	0.475
Traceback (most recent call last):
  File "src/gd.py", line 126, in <module>
    seed=args.seed,device_id=args.device_id)
  File "src/gd.py", line 58, in main
    store_singular_values(network, singular_value_storage)
  File "/egr/research-slim/ghoshavr/edge-of-stability/src/utilities.py", line 242, in store_singular_values
    u, s, v = torch.svd(layer.weight.data)
torch._C._LinAlgError: linalg.svd: The algorithm failed to converge because the input matrix is ill-conditioned or has too many repeated singular values (error code: 199).
